action_category,why_held_back,what_to_verify_for_100pct_match,verdict_format_required,verdict_examples,amazon_asin,jl_sku,amazon_listing_title,review_id,star_rating_current,rating_inferred,verified_purchase,has_photo,helpful_votes,review_date,reviewer_name,review_title,review_body,current_mapped_handle,current_handle_source,pass8_team_status,pass8_team_proposed_handle,pass8_team_reasoning,VERDICT__PLEASE_FILL,team_notes
1. PRODUCT WRONG-MAPPED,Pass 8 audit confirmed our Shopify match is WRONG. Currently removed from prod.,"Verify the CORRECT Shopify product for this Amazon listing — all 9 dimensions must match: (1) vehicle make, (2) vehicle model, (3) year-range overlap (Shopify range must include Amazon's primary year), (4) cab type if applicable [Reg/Ext/Crew/Double/Quad/SuperCrew], (5) bed length if applicable [5.5/5.7/5.8/6.0/6.4/6.5/8.0 ft], (6) finish [matte/glossy black, chrome, textured, brushed, polished], (7) style [mesh/horizontal/vertical/OE/honeycomb/tri-fold/roll-up/hard/soft], (8) component scope [single vs combo, upper vs lower for grilles], (9) trim restriction if Amazon listing specifies. Use the review_body — reviewers usually state their vehicle.",CONFIRM:[handle]   OR   REMAP:[correct-handle]   OR   DROP:[reason],CONFIRM:2003-2009-toyota-4runner-lexus-gx470-bull-guard-matte-black  |  REMAP:2007-2014-gmc-yukon-yukon-xl-front-grille-glossy-black  |  DROP:product line discontinued,B084SNMBLC,fggg-grzt-taho07-me-bk,Glossy Black Mesh Front Hood Bumper Grill Grille Guard ABS 1 Piece Design Compatible With 07-13 Chevy Avalanche / 07-14 Tahoe Suburban,R2NR486GFB4G9L,4,FALSE,TRUE,TRUE,0,2021-01-09,drew johnson,Broken in delivery,Had to order twice to get it. Really like the product looks great in front of the vehicle my only complaint is that it needs to be packaged better so it can reach the destination without damage. Fits like a glove couldn't ask for it to be any better. Just took several times to get one without being broken once it got here.,07-14-chevy-tahoe-suburban-avalanche-front-grille-matte-black,our_prior_resolution,wrong_map_removed,,"impa06=Chevy Impala 2006; handle=Tahoe/Suburban/Avalanche 07-14. Wrong vehicle entirely — Impala is a sedan, Tahoe is a full-size SUV. Image filename collision between products. Remove from live.",,
1. PRODUCT WRONG-MAPPED,Pass 8 audit confirmed our Shopify match is WRONG. Currently removed from prod.,"Verify the CORRECT Shopify product for this Amazon listing — all 9 dimensions must match: (1) vehicle make, (2) vehicle model, (3) year-range overlap (Shopify range must include Amazon's primary year), (4) cab type if applicable [Reg/Ext/Crew/Double/Quad/SuperCrew], (5) bed length if applicable [5.5/5.7/5.8/6.0/6.4/6.5/8.0 ft], (6) finish [matte/glossy black, chrome, textured, brushed, polished], (7) style [mesh/horizontal/vertical/OE/honeycomb/tri-fold/roll-up/hard/soft], (8) component scope [single vs combo, upper vs lower for grilles], (9) trim restriction if Amazon listing specifies. Use the review_body — reviewers usually state their vehicle.",CONFIRM:[handle]   OR   REMAP:[correct-handle]   OR   DROP:[reason],CONFIRM:2003-2009-toyota-4runner-lexus-gx470-bull-guard-matte-black  |  REMAP:2007-2014-gmc-yukon-yukon-xl-front-grille-glossy-black  |  DROP:product line discontinued,B084SNMBLC,fggg-grzt-taho07-me-bk,Glossy Black Mesh Front Hood Bumper Grill Grille Guard ABS 1 Piece Design Compatible With 07-13 Chevy Avalanche / 07-14 Tahoe Suburban,RGZS6D8WFE89T,5,FALSE,TRUE,TRUE,0,2021-03-01,Amazon Customer,5* would recommend.,"Easy install, seems to be of decent quality, no cutting or trimming involved.",07-14-chevy-tahoe-suburban-avalanche-front-grille-matte-black,our_prior_resolution,wrong_map_removed,,"impa06=Chevy Impala 2006; handle=Tahoe/Suburban/Avalanche 07-14. Wrong vehicle entirely — Impala is a sedan, Tahoe is a full-size SUV. Image filename collision between products. Remove from live.",,
1. PRODUCT WRONG-MAPPED,Pass 8 audit confirmed our Shopify match is WRONG. Currently removed from prod.,"Verify the CORRECT Shopify product for this Amazon listing — all 9 dimensions must match: (1) vehicle make, (2) vehicle model, (3) year-range overlap (Shopify range must include Amazon's primary year), (4) cab type if applicable [Reg/Ext/Crew/Double/Quad/SuperCrew], (5) bed length if applicable [5.5/5.7/5.8/6.0/6.4/6.5/8.0 ft], (6) finish [matte/glossy black, chrome, textured, brushed, polished], (7) style [mesh/horizontal/vertical/OE/honeycomb/tri-fold/roll-up/hard/soft], (8) component scope [single vs combo, upper vs lower for grilles], (9) trim restriction if Amazon listing specifies. Use the review_body — reviewers usually state their vehicle.",CONFIRM:[handle]   OR   REMAP:[correct-handle]   OR   DROP:[reason],CONFIRM:2003-2009-toyota-4runner-lexus-gx470-bull-guard-matte-black  |  REMAP:2007-2014-gmc-yukon-yukon-xl-front-grille-glossy-black  |  DROP:product line discontinued,B07PZFTRX9,rbjz-br-sil07-6p+rbjz-86-6-oe-mb,"6"" OE Style with Polymer Stripes Matte Black Aluminum Side Step Rail Running Boards jz Compatible with 07-18 Chevy Silverado/GMC Sierra Crew Cab",R12OWMEFME0175,5,TRUE,TRUE,FALSE,0,2021-12-07,Ty W,,Easy to install. Easy to clean. Sturdy. Nice overall look to my truck,2019-2024-ram-1500-86-oe-style-aluminum-running-boards-matte-black,our_prior_resolution,wrong_map_removed,,sil07=Silverado 2007; handle=Ram 1500 2019-24. Wrong vehicle entirely — Silverado and Ram are different makes. Image filename from the rbjz-86-6-oe-mb universal component matched Ram handle. Remove from live.,,
1. PRODUCT WRONG-MAPPED,Pass 8 audit confirmed our Shopify match is WRONG. Currently removed from prod.,"Verify the CORRECT Shopify product for this Amazon listing — all 9 dimensions must match: (1) vehicle make, (2) vehicle model, (3) year-range overlap (Shopify range must include Amazon's primary year), (4) cab type if applicable [Reg/Ext/Crew/Double/Quad/SuperCrew], (5) bed length if applicable [5.5/5.7/5.8/6.0/6.4/6.5/8.0 ft], (6) finish [matte/glossy black, chrome, textured, brushed, polished], (7) style [mesh/horizontal/vertical/OE/honeycomb/tri-fold/roll-up/hard/soft], (8) component scope [single vs combo, upper vs lower for grilles], (9) trim restriction if Amazon listing specifies. Use the review_body — reviewers usually state their vehicle.",CONFIRM:[handle]   OR   REMAP:[correct-handle]   OR   DROP:[reason],CONFIRM:2003-2009-toyota-4runner-lexus-gx470-bull-guard-matte-black  |  REMAP:2007-2014-gmc-yukon-yukon-xl-front-grille-glossy-black  |  DROP:product line discontinued,B084SNMBLC,fggg-grzt-taho07-me-bk,Glossy Black Mesh Front Hood Bumper Grill Grille Guard ABS 1 Piece Design Compatible With 07-13 Chevy Avalanche / 07-14 Tahoe Suburban,R2G4XKZ5ZAMVO0,5,FALSE,TRUE,TRUE,0,2022-04-19,trey thomas,It fits SORT OF!!!,"I used this product on a 12 chevy avy. I received this item on the last possible day i could receive it ,although i did get it before the expected time. Its a snug fit but removing the crossbar is something im still in the air about! Although it looks nice the bottom clips dont fit and was fearful in any way to make adjustments.",07-14-chevy-tahoe-suburban-avalanche-front-grille-matte-black,our_prior_resolution,wrong_map_removed,,"impa06=Chevy Impala 2006; handle=Tahoe/Suburban/Avalanche 07-14. Wrong vehicle entirely — Impala is a sedan, Tahoe is a full-size SUV. Image filename collision between products. Remove from live.",,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B08PQCNQF2,sbrs-colo15cc-rs2-tb,Textured Black Round Pattern Rock Slider Rocker Style Side Step Rail Nerf Bars Running Boards Compatible with 15-22 Chevy Colorado/GMC Canyon Crew Cab,R3UC14FOOG3MTQ,5,TRUE,TRUE,FALSE,4,2021-07-21,ssglat70,,I love the look of these rock sliders on my Chevy Colorado. They were really easy to install and took less than an hour to do. They are very sturdy and well made. My only complaint is that they only go just past the passenger door. I wish they were a little longer and reached the rear wheel wells to get on to get into the truck bed.,(none),none,not_in_catalog,,sbrs-colo15cc=Colorado 2015 crew cab rock slider; only rock slider handles in catalog are 2019 Ram 1500 crew cab and 2019 Silverado crew cab and 2022 Tundra — no Colorado rock slider exists,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B07KCSKDNR,th-rod98-c222,"Stehlen 733469488828 Compatible with 1998-2003 Isuzu Rodeo / 2004 Rodeo / 1998-2002 Honda Passport / 2002-2003 Isuzu Axiom with Under-Vehicle Spare Class 3 Trailer Tow Hitch Receiver 2""",R2Z1PEQDU8DAHU,5,TRUE,TRUE,FALSE,3,,Jasmin,,1998 Isuzu rodeo at first I thought the hitch was not the right fit because I put on left side first n wasn't adding up then I had a lol trouble adding 1 bolt that has the square but with a lol patience I got it done other than that looks nice and I love that i was able to keep my spare and still have the tow hitch..thanks Amazon 👍😁,(none),none,not_in_catalog,,th-rod98-c222=Isuzu Rodeo 1998 class 3 hitch MPN-13222; no Isuzu Rodeo or Honda Passport hitch handle exists in catalog,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B07H8V4TGZ,fg-f25099-h-f-bk,Glossy Black Horizontal Front Hood Bumper Grill Grille Guard ABS With Fog Lights Compatible With 99-04 Ford F250 F350 F450 F550 Superduty / 00-04 Excursion,R1IB0O8MAKXI96,5,TRUE,TRUE,FALSE,3,,a rod,,"I loved the fact that it was priced reasonably, fit perfectly, and helps with off road, trail, and general night time driving.  Great product!",(none),none,not_in_catalog,,fg-f25099-h-f-bk=F250 1999 horizontal grille WITH fog lights; catalog has F250 vertical chrome/black handles but no horizontal-with-fog-lights variant; not cataloged,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B07KCSKDNR,th-rod98-c222,"Stehlen 733469488828 Compatible with 1998-2003 Isuzu Rodeo / 2004 Rodeo / 1998-2002 Honda Passport / 2002-2003 Isuzu Axiom with Under-Vehicle Spare Class 3 Trailer Tow Hitch Receiver 2""",R2I3UX3RFNC0WP,5,TRUE,TRUE,FALSE,2,2019-03-12,wendy fast,,Fit great with everything included that was needed,(none),none,not_in_catalog,,th-rod98-c222=Isuzu Rodeo 1998 class 3 hitch MPN-13222; no Isuzu Rodeo or Honda Passport hitch handle exists in catalog,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B07MKDSXGV,th-flex09-c110,"Class 3 III Black 2"" Receiver Tube Rear Bumper Trailer Tow Hitch Towing Mount Compatible with 09-19 Ford Flex Dual Exhaust / 10-19 Lincoln MKT EcoBoost Engine",RWMXM7YTVJ689,5,TRUE,TRUE,FALSE,2,2019-03-21,Asher Kluthe,,Good solid hitch. Only issue is they provided the wrong bolts and I stripped one hole trying to drive the first bolt.,(none),none,not_in_catalog,,th-flex09-c110=Ford Flex 2009 class 3 hitch; no Ford Flex hitch handle in catalog,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B07MDF528K,vs-camy02v2,Curved Style Smoke Window Visors Deflector Vent Shade Guard 4 Pieces v2 Compatible with 02-06 Toyota Camry,RZO8IKALX7TY5,5,FALSE,TRUE,TRUE,2,2019-05-29,carlton douglas,Affordable vent shades,Very somple install jus make your you wipe the edge of the area with alcohol before you install these vent shades,(none),none,not_in_catalog,,vs-camy02v2=Camry 2002 curved window visor v2; no window visor/deflector handles exist in catalog — category not stocked,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B07JKLQPGL,th-piru04-a468,"Class 1 I Black 1.25"" Receiver Tube Rear Bumper Trailer Tow Hitch Towing Mount Compatible with 04-09 Toyota Prius",R2444UZW3UYO5H,5,FALSE,TRUE,TRUE,2,2019-10-24,Amazon Customer,USMC@707,"Couldn’t find a roof rack to fit my 08 Prius without financing for a few months so I purchased this along with a bike rack. For what I needed, it was outstanding. 10 lobster volcano nets with line. Novice installation. No special or heavy duty tools required. May require two people if you don’t know how to use your legs.",(none),none,not_in_catalog,,th-piru04-a468=Toyota Prius 2004 class 1 hitch; no Prius hitch handle in catalog,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B0832K18QL,s223043,"4"" Oval Bent End Black Side Step Nerf Bars Rail Running Boards Compatible with 15-22 Ford F150 SuperCrew / 17-22 F250 F350 F450 F550 Superduty Crew Cab",R23EA127WG324Q,5,FALSE,TRUE,TRUE,2,2020-05-07,M_M50,Great value and looks good!,"Was delivered with minor scratches on the end (tip) of the board but it is not noticeable. Took me about 30 mins to instal it, which was super easy to do. Love how it looks and great for the price. Looked around a bit and this was the best value I could find for a similar product.",(none),none,not_in_catalog,,s223043 is a generic SKU number; title says 4-inch oval bent end F150 15-22; catalog has 2015-2018 F-150/F-250 super crew modular step bars but no 4-inch oval bent-end F150 2015-22 handle — no exact match in catalog,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B088D46SXV,fggg-grzt-hhr06-me-mb,Stehlen 642167820888 Compatible With 2006-2011 Chevy HHR Mesh Front Hood Bumper Grille - Matte Black,R2NHBB3UE70KE4,5,TRUE,TRUE,FALSE,1,,darren dennis,,Easy to install and looks great,(none),none,not_in_catalog,,fggg-grzt-hhr06=Chevy HHR 2006 grille; no HHR grille handle in catalog — only HHR result is a trailer hitch (2004-2011-chevrolet-cobalt-hhr-trailer-hitch-class-1); grille not cataloged,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B086VT9855,fggg-grzt-taho07-me-ch,Chrome Mesh Front Hood Bumper Grill Grille Guard ABS 1 Piece Design Compatible With 07-13 Chevy Avalanche / 07-14 Tahoe Suburban,R3GAZUYX8HYNXJ,5,TRUE,TRUE,FALSE,1,,Jessie Kirk,,There should be some type of bracket added to the bottom of the grill. Other than that minor issue it's a great looking product.,(none),none,not_in_catalog,,fggg-grzt-taho07-me-ch=Tahoe 2007 mesh chrome; Tahoe 07-14 grille handle only exists in matte black (07-14-chevy-tahoe-suburban-avalanche-front-grille-matte-black); no chrome Tahoe 07 grille handle in catalog,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B071SDM6H5,fg-yar064d-oe-mb,Matte Black OE Honeycomb Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 06 07-09 Toyota Yaris 4 Door Sedan,RTVO5ZGHDJD1T,5,FALSE,TRUE,TRUE,1,2018-06-28,Nick Squires,Great fit - great price,"Fit perfectly. Fast shipping. Only thing i would have liked is if the screws were included, you need two screws to mount and one of mine was lost when my original grille broke.

My Yaris is beat up and when the grill broke it went from beat up to jalopy and I needed to get a new grill. Was happy to find this one on amazon cheap and easy to install.",(none),none,not_in_catalog,,fg-yar064d=Toyota Yaris 2006 4-door OE mesh matte black; no Toyota Yaris grille handle exists in catalog,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B0832K18QL,s223043,"4"" Oval Bent End Black Side Step Nerf Bars Rail Running Boards Compatible with 15-22 Ford F150 SuperCrew / 17-22 F250 F350 F450 F550 Superduty Crew Cab",R99ODZ6JMY5C7,5,FALSE,TRUE,TRUE,1,2020-03-09,Happy Amazon Customer,Awesome product!,Super easy to install and they look AWESOME! I waxed them right after installing them like the instructions recommend and I love how they changed the look of the truck.,(none),none,not_in_catalog,,s223043 is a generic SKU number; title says 4-inch oval bent end F150 15-22; catalog has 2015-2018 F-150/F-250 super crew modular step bars but no 4-inch oval bent-end F150 2015-22 handle — no exact match in catalog,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B088D46SXV,fggg-grzt-hhr06-me-mb,Stehlen 642167820888 Compatible With 2006-2011 Chevy HHR Mesh Front Hood Bumper Grille - Matte Black,R3UA1JIPBEQ7Z1,5,TRUE,TRUE,FALSE,1,2021-06-28,Dawn Marshall,,I Love it and the look of the grill is awesome. Also very easy to install. Great product for a great price.👍👍👍,(none),none,not_in_catalog,,fggg-grzt-hhr06=Chevy HHR 2006 grille; no HHR grille handle in catalog — only HHR result is a trailer hitch (2004-2011-chevrolet-cobalt-hhr-trailer-hitch-class-1); grille not cataloged,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B0BRDK5S8X,mfg-f15021,Molded Black Front + Rear Side Fender Mud Flaps Splash Guards 4 Pieces Compatible with 2021-2023 Ford F150,R2IXE51U0LRJTY,5,FALSE,TRUE,TRUE,1,2024-11-12,G&K,Good Quality at about 1/4 the price of car maker's product,"I was very hesitant to buy these for my 2024 F150 as there was only one written review for them but, they seem tough enough and were not difficult to install. You will have to drill a hole in the truck's plastic trim on the rear guards (see where I'm pointing to in the picture), so you will probably have to remove the wheel unless you have a small right angle drill. For the front guards just turn the wheels and you can install with the wheels in place. You will have to remove the plastic trim from the front of the truck. The front pair require 2 each of the supplied bolts and metal strip nuts.",(none),none,not_in_catalog,,mfg-f15021=F150 2021 molded mud flap; no mud flap / splash guard handles exist anywhere in catalog,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B07V5KK9Z9,sbds-fj07-v2-mb+sbds-fj07-v2-br,Matte Black Hoop Drop Step Side Nerf Bars Rail Running Boards v2 Compatible with 07-14 Toyota FJ Cruiser,R14EHLEDERJJD8,5,TRUE,TRUE,FALSE,0,,Patrick C.,,"Very happy with these cab steps. Super easy installation, very sturdy and they look great.",(none),none,not_in_catalog,,fj07=FJ Cruiser 2007; no FJ Cruiser running board handle in catalog; nearest Toyota running board handles are Tacoma and Tundra — wrong vehicle,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B07V5KK9Z9,sbds-fj07-v2-mb+sbds-fj07-v2-br,Matte Black Hoop Drop Step Side Nerf Bars Rail Running Boards v2 Compatible with 07-14 Toyota FJ Cruiser,R200JE7MNMFS6T,5,TRUE,TRUE,FALSE,0,,Chase Bass,,"Since I have my truck lifted, I wanted nerf bars that actually came down to make it easier to get in. There were exactly what I was looking for. Took about an hour to install w/ no jack, fairly easy to be honest. I love the sleek look and access it provides my truck, much easier to get into now.",(none),none,not_in_catalog,,fj07=FJ Cruiser 2007; no FJ Cruiser running board handle in catalog; nearest Toyota running board handles are Tacoma and Tundra — wrong vehicle,,
2. PRODUCT NOT ON STEHLENAUTO.COM,Product line is not yet listed on stehlenauto.com — no Shopify handle exists.,"Two options: (A) ADD product to stehlenauto.com (highest leverage = top ASINs by review/photo count) and return the new live handle, OR (B) confirm the product line is intentionally not stocked and reviews will be permanently dropped.",ADD_TO_CATALOG:[new-live-handle]   OR   DROP:[reason],ADD_TO_CATALOG:universal-cr1-chase-rack-full-size-pickup  |  DROP:product line discontinued by JL Concepts,B07MNJ4DK4,th-golf99-a066,"Class 1 I Black 1.25"" Receiver Tube Rear Bumper Trailer Tow Hitch Towing Mount Compatible with 99-06 VW Golf MK4 / 99-05 GTI / 98-10 Beetle Non-Turbo",RXL0U2ZJRMWY1,5,TRUE,TRUE,FALSE,0,,Melanie,,Worked great for a beetle that needed to transport a motorcycle 1000 miles.  Did it with no fatigue!,(none),none,not_in_catalog,,th-golf99-a066=VW Golf 1999 class 1 hitch a066; only Golf hitch in catalog is 2015 VW Golf GTI class 1 — wrong generation; no 1999-2006 MK4 Golf class 1 hitch handle in catalog,,
